1 0.0000 0.0000 1.0000 0.5000 0.5000 0.0000 0.8235 0.1765 0.0000 
1 0.0000 0.0000 1.0000 0.4091 0.5909 0.0000 0.8235 0.1765 0.0000 
1 0.0000 0.0000 1.0000 0.3182 0.6818 0.0000 0.5882 0.4118 0.0000 
1 0.0000 0.0000 1.0000 0.2273 0.7727 0.0000 0.8235 0.1765 0.0000 
1 0.0000 0.0000 1.0000 0.5000 0.5000 0.0000 0.8235 0.1765 0.0000 
1 0.0000 0.0000 1.0000 0.3182 0.6818 0.0000 0.8235 0.1765 0.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.6250 0.7727 
2 1.0000 0.0000 0.0000 0.0000 0.1481 0.9310 0.0000 0.8750 0.6818 
2 1.0000 0.0000 0.0000 0.0000 0.0741 0.9655 0.0000 0.5000 0.8182 
2 1.0000 0.0000 0.0000 0.0000 0.0741 0.9655 0.0000 0.6250 0.7727 
2 1.0000 0.0000 0.0000 0.0000 0.3704 0.8276 0.0000 0.6250 0.7727 
2 0.5556 0.4444 0.0000 0.0000 0.5185 0.7586 0.3529 0.6471 0.0000 
2 1.0000 0.0000 0.0000 0.0000 0.9630 0.5517 0.3529 0.6471 0.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0741 0.9655 0.1176 0.8824 0.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3750 0.8636 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3750 0.8636 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3750 0.8636 
2 1.0000 0.0000 0.0000 0.0000 0.0741 0.9655 0.0000 0.3750 0.8636 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3750 0.8636 
2 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.6250 0.7727 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.6250 0.7727 
2 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.8750 0.6818 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.8750 0.6818 
2 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.6250 0.7727 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
2 1.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
3 1.0000 0.0000 0.0000 0.5000 0.5000 0.0000 0.1176 0.8824 0.0000 
3 0.1111 0.8889 0.0000 0.5909 0.4091 0.0000 0.1176 0.8824 0.0000 
3 1.0000 0.0000 0.0000 0.5909 0.4091 0.0000 0.1176 0.8824 0.0000 
3 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.1176 0.8824 0.0000 
3 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.1176 0.8824 0.0000 
3 0.0000 0.8125 0.5517 0.1364 0.8636 0.0000 0.4706 0.5294 0.0000 
3 1.0000 0.0000 0.0000 0.7727 0.2273 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 0.7727 0.2273 0.0000 0.5882 0.4118 0.0000 
3 0.5556 0.4444 0.0000 0.5909 0.4091 0.0000 1.0000 0.0000 0.0000 
3 1.0000 0.0000 0.0000 0.5909 0.4091 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 0.7727 0.2273 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 0.5000 0.5000 0.0000 0.5882 0.4118 0.0000 
3 0.0000 0.8125 0.5517 0.3182 0.6818 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 0.8636 0.1364 0.0000 0.3529 0.6471 0.0000 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.5882 0.4118 0.0000 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.6250 0.7727 
3 1.0000 0.0000 0.0000 0.6818 0.3182 0.0000 0.0000 0.6250 0.7727 
3 0.5556 0.4444 0.0000 1.0000 0.0000 0.0000 0.0000 0.6250 0.7727 
3 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.3529 0.6471 0.0000 
3 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.0000 0.6250 0.7727 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 0.5556 0.4444 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.3529 0.6471 0.0000 
3 1.0000 0.0000 0.0000 0.8636 0.1364 0.0000 0.3529 0.6471 0.0000 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.3529 0.6471 0.0000 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.3529 0.6471 0.0000 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 0.5556 0.4444 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 1.0000 0.0000 0.0000 0.9545 0.0455 0.0000 0.0000 0.6250 0.7727 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.8750 0.6818 
3 1.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 0.8000 0.7091 
4 0.0000 0.5625 0.6897 0.0000 0.5185 0.7586 0.0000 0.6250 0.7727 
4 0.0000 0.5625 0.6897 0.0000 0.3704 0.8276 0.0000 1.0000 0.6364 
4 0.0000 0.8125 0.5517 0.0000 0.2222 0.8966 0.3529 0.6471 0.0000 
4 0.0000 0.8125 0.5517 0.0000 0.3704 0.8276 0.0000 0.8750 0.6818 
4 0.1111 0.8889 0.0000 0.0000 0.5185 0.7586 0.0000 0.8750 0.6818 
4 0.0000 0.8125 0.5517 0.0000 0.9630 0.5517 0.3529 0.6471 0.0000 
4 0.1111 0.8889 0.0000 0.0000 0.7407 0.6552 0.3529 0.6471 0.0000 
4 0.5556 0.4444 0.0000 0.3182 0.6818 0.0000 0.3529 0.6471 0.0000 
4 0.0000 0.5625 0.6897 0.0000 0.8148 0.6207 0.2353 0.7647 0.0000 
4 0.0000 0.5625 0.6897 0.0000 0.9630 0.5517 0.2353 0.7647 0.0000 
4 0.0000 0.0000 1.0000 0.0000 0.3704 0.8276 0.0000 0.6250 0.7727 
4 0.0000 0.3125 0.8276 0.0000 0.4444 0.7931 0.1176 0.8824 0.0000 
4 0.5556 0.4444 0.0000 0.0000 0.3704 0.8276 0.0000 0.6250 0.7727 
4 0.0000 0.5625 0.6897 0.0000 0.4444 0.7931 0.0000 0.3750 0.8636 
4 0.0000 0.8125 0.5517 0.0000 0.3704 0.8276 0.0000 0.6250 0.7727 
4 0.0000 0.0625 0.9655 0.0000 0.4444 0.7931 0.0000 0.6250 0.7727 
4 0.0000 0.5625 0.6897 0.0000 0.5926 0.7241 0.0000 0.6250 0.7727 
4 0.0000 0.0625 0.9655 0.0000 0.4444 0.7931 0.0000 0.6250 0.7727 
4 0.0000 0.8125 0.5517 0.0000 0.0000 1.0000 0.0000 0.6250 0.7727 
4 0.0000 0.8125 0.5517 0.0000 0.2222 0.8966 0.0000 0.6250 0.7727 
4 0.0000 0.5625 0.6897 0.0000 0.0741 0.9655 0.0000 0.6250 0.7727 
4 0.0000 0.5625 0.6897 0.0000 0.2222 0.8966 0.1176 0.8824 0.0000 
4 0.0000 0.8125 0.5517 0.0000 0.2222 0.8966 0.0000 0.8750 0.6818 
4 0.5556 0.4444 0.0000 0.0000 0.3704 0.8276 0.1176 0.8824 0.0000 
4 0.1111 0.8889 0.0000 0.0000 0.2222 0.8966 0.1176 0.8824 0.0000 
4 0.0000 0.8125 0.5517 0.0000 0.0741 0.9655 0.0000 0.8750 0.6818 
4 0.0000 0.8125 0.5517 0.0000 0.0000 1.0000 0.0000 0.8750 0.6818 
4 0.1111 0.8889 0.0000 0.0000 0.5185 0.7586 0.1176 0.8824 0.0000 
4 0.1111 0.8889 0.0000 0.2273 0.7727 0.0000 0.1176 0.8824 0.0000 
4 0.1111 0.8889 0.0000 0.0000 0.4444 0.7931 0.0000 0.8750 0.6818 
4 1.0000 0.0000 0.0000 0.0000 0.5185 0.7586 0.1176 0.8824 0.0000 
4 0.0000 0.8125 0.5517 0.0000 0.5185 0.7586 0.5882 0.4118 0.0000 
4 0.0000 0.0000 1.0000 0.0000 0.3704 0.8276 0.0000 0.2000 0.9273 
4 0.1111 0.8889 0.0000 0.0000 0.0000 1.0000 0.0000 0.2500 0.9091 
4 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
4 0.0000 0.3125 0.8276 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
4 0.1111 0.8889 0.0000 0.0000 0.0000 1.0000 0.0000 0.1250 0.9545 
4 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.3750 0.8636 
4 0.0000 0.0000 1.0000 0.0000 0.4444 0.7931 0.0000 0.1250 0.9545 
4 0.0000 0.8125 0.5517 0.0000 0.0000 1.0000 0.0000 0.1250 0.9545 
4 0.5556 0.4444 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
4 0.1111 0.8889 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 1.0000 
5 0.0000 0.3125 0.8276 0.7727 0.2273 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.3125 0.8276 0.5909 0.4091 0.0000 0.0000 0.6250 0.7727 
5 0.1111 0.8889 0.0000 0.5909 0.4091 0.0000 0.0000 0.6250 0.7727 
5 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
5 0.1111 0.8889 0.0000 0.6818 0.3182 0.0000 0.5882 0.4118 0.0000 
5 0.1111 0.8889 0.0000 0.5909 0.4091 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.3125 0.8276 0.5000 0.5000 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
5 0.5556 0.4444 0.0000 0.6818 0.3182 0.0000 0.5882 0.4118 0.0000 
5 0.5556 0.4444 0.0000 0.3182 0.6818 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.3125 0.8276 0.5000 0.5000 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.3125 0.8276 0.5000 0.5000 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.8125 0.5517 0.6818 0.3182 0.0000 0.7059 0.2941 0.0000 
5 0.0000 0.8125 0.5517 0.5000 0.5000 0.0000 0.5882 0.4118 0.0000 
5 0.1111 0.8889 0.0000 0.8636 0.1364 0.0000 0.4706 0.5294 0.0000 
5 0.1111 0.8889 0.0000 0.6818 0.3182 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.8125 0.5517 0.5909 0.4091 0.0000 0.0000 0.5750 0.7909 
5 0.0000 0.5625 0.6897 0.4091 0.5909 0.0000 0.0000 0.8750 0.6818 
5 0.0000 0.3125 0.8276 0.6818 0.3182 0.0000 0.0000 0.5000 0.8182 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.0000 0.9750 0.6455 
5 0.0000 0.8125 0.5517 1.0000 0.0000 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.8125 0.5517 0.7727 0.2273 0.0000 0.0000 0.8750 0.6818 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.0000 0.8750 0.6818 
5 0.0000 0.8125 0.5517 0.9545 0.0455 0.0000 0.0000 0.8750 0.6818 
5 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
5 0.1111 0.8889 0.0000 0.7727 0.2273 0.0000 0.5882 0.4118 0.0000 
5 0.5556 0.4444 0.0000 0.8636 0.1364 0.0000 0.5882 0.4118 0.0000 
5 0.1111 0.8889 0.0000 0.7727 0.2273 0.0000 0.0000 0.4750 0.8273 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.0000 0.1250 0.9545 
5 0.0000 0.8125 0.5517 0.8636 0.1364 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.5625 0.6897 0.6818 0.3182 0.0000 0.0000 0.2500 0.9091 
5 0.5556 0.4444 0.0000 1.0000 0.0000 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.3125 0.8276 0.7727 0.2273 0.0000 0.0000 0.2500 0.9091 
5 0.1111 0.8889 0.0000 0.8636 0.1364 0.0000 0.0000 0.6250 0.7727 
5 0.0000 0.8125 0.5517 0.9545 0.0455 0.0000 0.0000 0.6250 0.7727 
