58.045979  85.964978  0.837151  1.500000  0.517241 
72.413795  79.686647  0.871848  1.666667  0.724138 
56.321838  93.869730  0.929810  1.500000  0.614943 
61.494251  91.268746  0.890258  1.833333  0.620690 
48.275864  79.310345  0.937883  1.500000  0.488506 
